,Team,GP_T,MPG_T,FGM_T,FGA_T,FG%_T,3PM_T,3PA_T,3P%_T,FTM_T,FTA_T,FT%_T,TOV_T,PF_T,ORB_T,DRB_T,RPG_T,APG_T,SPG_T,BPG_T,PPG_T,TS%_T,eFG%_T,Total S%_T,ORB%_T,DRB%_T,TRB%_T,AST%_T,TOV%_T,STL%_T,BLK%_T,PPS_T,FIC40_T,ORtg_T,DRtg_T,eDiff_T,Poss_T,Pace_T,Player,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Drafted
28,Memphis,82,48.1,36.7,82.8,0.444,9.2,26.2,0.35200000000000004,16.6,21.1,0.7859999999999999,15.3,23.2,9.5,31.0,40.5,21.5,7.5,4.8,99.3,0.539,0.5,158.2,22.4,76.5,48.8,58.6,14.2,7.9,9.4,1.2,57.5,104.1,110.6,-6.5,7822.9,95.3,jaren-jackson.jr,3.4,6.6,0.513,2.3,3.9,0.596,1.1,2.7,0.396,3.0,3.8,0.797,1.5,4.3,5.8,1.1,0.6,3.0,1.8,3.2,10.9,26.9,0.647,0.595,0.414,0.573,8.8,19.7,15.0,9.3,1.6,14.3,17.4,23.5,2.3,2.2,4.6,0.239,4.4,7.3,11.7,1
28,Memphis,82,48.1,36.7,82.8,0.444,9.2,26.2,0.35200000000000004,16.6,21.1,0.7859999999999999,15.3,23.2,9.5,31.0,40.5,21.5,7.5,4.8,99.3,0.539,0.5,158.2,22.4,76.5,48.8,58.6,14.2,7.9,9.4,1.2,57.5,104.1,110.6,-6.5,7822.9,95.3,trae-young,8.2,19.3,0.422,4.5,9.1,0.493,3.7,10.3,0.36,7.4,8.6,0.861,0.4,3.5,3.9,8.7,1.7,0.3,5.2,1.8,27.4,28.3,0.585,0.518,0.531,0.443,1.3,10.0,5.8,48.6,2.5,0.7,18.2,37.1,4.6,1.1,5.7,0.201,9.7,1.3,11.1,0
28,Memphis,82,48.1,36.7,82.8,0.444,9.2,26.2,0.35200000000000004,16.6,21.1,0.7859999999999999,15.3,23.2,9.5,31.0,40.5,21.5,7.5,4.8,99.3,0.539,0.5,158.2,22.4,76.5,48.8,58.6,14.2,7.9,9.4,1.2,57.5,104.1,110.6,-6.5,7822.9,95.3,mo-bamba,4.9,9.0,0.541,4.4,7.3,0.603,0.5,1.7,0.275,2.7,4.0,0.6809999999999999,3.2,7.3,10.5,0.5,0.8,3.7,1.5,2.5,12.9,28.3,0.593,0.5670000000000001,0.18899999999999997,0.441,12.2,28.2,20.2,3.6,1.5,13.1,12.3,21.3,2.4,2.4,4.8,0.212,5.0,5.9,10.9,0
28,Memphis,82,48.1,36.7,82.8,0.444,9.2,26.2,0.35200000000000004,16.6,21.1,0.7859999999999999,15.3,23.2,9.5,31.0,40.5,21.5,7.5,4.8,99.3,0.539,0.5,158.2,22.4,76.5,48.8,58.6,14.2,7.9,9.4,1.2,57.5,104.1,110.6,-6.5,7822.9,95.3,wendell-carter-jr,4.8,8.6,0.561,4.3,7.4,0.586,0.5,1.2,0.413,3.4,4.5,0.738,2.9,6.1,9.1,2.0,0.8,2.1,2.0,2.8,13.5,28.2,0.628,0.591,0.14400000000000002,0.527,12.8,23.2,18.4,13.0,1.7,7.6,15.8,22.8,3.6,2.3,5.9,0.239,6.3,5.1,11.4,0
28,Memphis,82,48.1,36.7,82.8,0.444,9.2,26.2,0.35200000000000004,16.6,21.1,0.7859999999999999,15.3,23.2,9.5,31.0,40.5,21.5,7.5,4.8,99.3,0.539,0.5,158.2,22.4,76.5,48.8,58.6,14.2,7.9,9.4,1.2,57.5,104.1,110.6,-6.5,7822.9,95.3,collin-sexton,5.9,13.3,0.447,4.6,9.3,0.495,1.3,4.0,0.336,5.9,7.6,0.778,1.0,2.7,3.8,3.6,0.8,0.1,2.8,2.5,19.2,23.5,0.5670000000000001,0.498,0.299,0.575,4.1,9.8,7.0,27.8,1.6,0.3,14.2,32.9,3.2,1.2,4.4,0.177,5.8,1.1,6.9,0
28,Memphis,82,48.1,36.7,82.8,0.444,9.2,26.2,0.35200000000000004,16.6,21.1,0.7859999999999999,15.3,23.2,9.5,31.0,40.5,21.5,7.5,4.8,99.3,0.539,0.5,158.2,22.4,76.5,48.8,58.6,14.2,7.9,9.4,1.2,57.5,104.1,110.6,-6.5,7822.9,95.3,kevin-knox,5.3,11.9,0.445,3.8,7.4,0.509,1.5,4.5,0.341,3.4,4.4,0.774,0.9,4.5,5.4,1.4,0.8,0.3,2.3,2.2,15.6,17.0,0.556,0.51,0.38,0.373,3.3,14.5,9.3,8.7,1.5,1.0,14.1,24.6,2.3,1.7,4.0,0.133,3.3,1.8,5.1,0
28,Memphis,82,48.1,36.7,82.8,0.444,9.2,26.2,0.35200000000000004,16.6,21.1,0.7859999999999999,15.3,23.2,9.5,31.0,40.5,21.5,7.5,4.8,99.3,0.539,0.5,158.2,22.4,76.5,48.8,58.6,14.2,7.9,9.4,1.2,57.5,104.1,110.6,-6.5,7822.9,95.3,mikal-bridges,6.1,11.9,0.514,3.5,5.9,0.593,2.6,6.0,0.435,2.9,3.4,0.851,1.4,4.0,5.3,1.9,1.5,1.1,1.4,2.2,17.7,26.8,0.655,0.623,0.503,0.282,5.2,13.8,9.7,10.6,2.7,3.5,9.1,23.2,5.4,2.4,7.7,0.241,8.7,4.1,12.9,0
28,Memphis,82,48.1,36.7,82.8,0.444,9.2,26.2,0.35200000000000004,16.6,21.1,0.7859999999999999,15.3,23.2,9.5,31.0,40.5,21.5,7.5,4.8,99.3,0.539,0.5,158.2,22.4,76.5,48.8,58.6,14.2,7.9,9.4,1.2,57.5,104.1,110.6,-6.5,7822.9,95.3,shai-gilgeous-alexander,4.9,10.2,0.485,4.3,8.6,0.5,0.6,1.5,0.404,3.9,4.7,0.8170000000000001,0.9,3.2,4.1,5.1,1.6,0.5,2.7,1.7,14.4,21.2,0.578,0.516,0.151,0.464,3.2,10.0,6.8,28.8,2.8,1.7,17.9,21.9,3.3,1.9,5.2,0.16699999999999998,5.3,3.7,9.0,0
28,Memphis,82,48.1,36.7,82.8,0.444,9.2,26.2,0.35200000000000004,16.6,21.1,0.7859999999999999,15.3,23.2,9.5,31.0,40.5,21.5,7.5,4.8,99.3,0.539,0.5,158.2,22.4,76.5,48.8,58.6,14.2,7.9,9.4,1.2,57.5,104.1,110.6,-6.5,7822.9,95.3,troy-brown-jr,4.1,9.2,0.444,3.2,6.1,0.524,0.9,3.1,0.29100000000000004,2.2,3.0,0.743,1.5,4.7,6.2,3.2,1.6,0.2,2.5,2.2,11.3,16.6,0.532,0.494,0.342,0.326,5.9,18.0,12.0,18.7,2.9,0.8,18.8,21.0,1.5,1.6,3.1,0.114,1.4,2.3,3.7,0
28,Memphis,82,48.1,36.7,82.8,0.444,9.2,26.2,0.35200000000000004,16.6,21.1,0.7859999999999999,15.3,23.2,9.5,31.0,40.5,21.5,7.5,4.8,99.3,0.539,0.5,158.2,22.4,76.5,48.8,58.6,14.2,7.9,9.4,1.2,57.5,104.1,110.6,-6.5,7822.9,95.3,miles-bridges,6.1,13.4,0.457,4.1,7.7,0.527,2.1,5.7,0.364,2.7,3.2,0.853,1.3,5.7,7.0,2.7,0.6,0.8,2.0,1.6,17.1,22.6,0.5720000000000001,0.535,0.4270000000000001,0.239,5.2,18.2,12.5,16.9,1.2,2.5,11.6,27.1,3.3,2.2,5.5,0.208,6.2,2.5,8.7,0
24,Atlanta,82,48.1,38.2,85.5,0.446,11.2,31.0,0.36,15.8,20.2,0.785,15.9,19.6,9.1,32.8,41.9,23.7,7.8,4.2,103.4,0.547,0.512,159.1,21.1,76.2,48.7,62.2,14.4,7.9,7.6,1.2,62.7,104.7,110.2,-5.5,8096.5,98.6,trae-young,8.2,19.3,0.422,4.5,9.1,0.493,3.7,10.3,0.36,7.4,8.6,0.861,0.4,3.5,3.9,8.7,1.7,0.3,5.2,1.8,27.4,28.3,0.585,0.518,0.531,0.443,1.3,10.0,5.8,48.6,2.5,0.7,18.2,37.1,4.6,1.1,5.7,0.201,9.7,1.3,11.1,1
24,Atlanta,82,48.1,38.2,85.5,0.446,11.2,31.0,0.36,15.8,20.2,0.785,15.9,19.6,9.1,32.8,41.9,23.7,7.8,4.2,103.4,0.547,0.512,159.1,21.1,76.2,48.7,62.2,14.4,7.9,7.6,1.2,62.7,104.7,110.2,-5.5,8096.5,98.6,mo-bamba,4.9,9.0,0.541,4.4,7.3,0.603,0.5,1.7,0.275,2.7,4.0,0.6809999999999999,3.2,7.3,10.5,0.5,0.8,3.7,1.5,2.5,12.9,28.3,0.593,0.5670000000000001,0.18899999999999997,0.441,12.2,28.2,20.2,3.6,1.5,13.1,12.3,21.3,2.4,2.4,4.8,0.212,5.0,5.9,10.9,0
24,Atlanta,82,48.1,38.2,85.5,0.446,11.2,31.0,0.36,15.8,20.2,0.785,15.9,19.6,9.1,32.8,41.9,23.7,7.8,4.2,103.4,0.547,0.512,159.1,21.1,76.2,48.7,62.2,14.4,7.9,7.6,1.2,62.7,104.7,110.2,-5.5,8096.5,98.6,wendell-carter-jr,4.8,8.6,0.561,4.3,7.4,0.586,0.5,1.2,0.413,3.4,4.5,0.738,2.9,6.1,9.1,2.0,0.8,2.1,2.0,2.8,13.5,28.2,0.628,0.591,0.14400000000000002,0.527,12.8,23.2,18.4,13.0,1.7,7.6,15.8,22.8,3.6,2.3,5.9,0.239,6.3,5.1,11.4,0
24,Atlanta,82,48.1,38.2,85.5,0.446,11.2,31.0,0.36,15.8,20.2,0.785,15.9,19.6,9.1,32.8,41.9,23.7,7.8,4.2,103.4,0.547,0.512,159.1,21.1,76.2,48.7,62.2,14.4,7.9,7.6,1.2,62.7,104.7,110.2,-5.5,8096.5,98.6,collin-sexton,5.9,13.3,0.447,4.6,9.3,0.495,1.3,4.0,0.336,5.9,7.6,0.778,1.0,2.7,3.8,3.6,0.8,0.1,2.8,2.5,19.2,23.5,0.5670000000000001,0.498,0.299,0.575,4.1,9.8,7.0,27.8,1.6,0.3,14.2,32.9,3.2,1.2,4.4,0.177,5.8,1.1,6.9,0
24,Atlanta,82,48.1,38.2,85.5,0.446,11.2,31.0,0.36,15.8,20.2,0.785,15.9,19.6,9.1,32.8,41.9,23.7,7.8,4.2,103.4,0.547,0.512,159.1,21.1,76.2,48.7,62.2,14.4,7.9,7.6,1.2,62.7,104.7,110.2,-5.5,8096.5,98.6,kevin-knox,5.3,11.9,0.445,3.8,7.4,0.509,1.5,4.5,0.341,3.4,4.4,0.774,0.9,4.5,5.4,1.4,0.8,0.3,2.3,2.2,15.6,17.0,0.556,0.51,0.38,0.373,3.3,14.5,9.3,8.7,1.5,1.0,14.1,24.6,2.3,1.7,4.0,0.133,3.3,1.8,5.1,0
24,Atlanta,82,48.1,38.2,85.5,0.446,11.2,31.0,0.36,15.8,20.2,0.785,15.9,19.6,9.1,32.8,41.9,23.7,7.8,4.2,103.4,0.547,0.512,159.1,21.1,76.2,48.7,62.2,14.4,7.9,7.6,1.2,62.7,104.7,110.2,-5.5,8096.5,98.6,mikal-bridges,6.1,11.9,0.514,3.5,5.9,0.593,2.6,6.0,0.435,2.9,3.4,0.851,1.4,4.0,5.3,1.9,1.5,1.1,1.4,2.2,17.7,26.8,0.655,0.623,0.503,0.282,5.2,13.8,9.7,10.6,2.7,3.5,9.1,23.2,5.4,2.4,7.7,0.241,8.7,4.1,12.9,0
24,Atlanta,82,48.1,38.2,85.5,0.446,11.2,31.0,0.36,15.8,20.2,0.785,15.9,19.6,9.1,32.8,41.9,23.7,7.8,4.2,103.4,0.547,0.512,159.1,21.1,76.2,48.7,62.2,14.4,7.9,7.6,1.2,62.7,104.7,110.2,-5.5,8096.5,98.6,shai-gilgeous-alexander,4.9,10.2,0.485,4.3,8.6,0.5,0.6,1.5,0.404,3.9,4.7,0.8170000000000001,0.9,3.2,4.1,5.1,1.6,0.5,2.7,1.7,14.4,21.2,0.578,0.516,0.151,0.464,3.2,10.0,6.8,28.8,2.8,1.7,17.9,21.9,3.3,1.9,5.2,0.16699999999999998,5.3,3.7,9.0,0
24,Atlanta,82,48.1,38.2,85.5,0.446,11.2,31.0,0.36,15.8,20.2,0.785,15.9,19.6,9.1,32.8,41.9,23.7,7.8,4.2,103.4,0.547,0.512,159.1,21.1,76.2,48.7,62.2,14.4,7.9,7.6,1.2,62.7,104.7,110.2,-5.5,8096.5,98.6,troy-brown-jr,4.1,9.2,0.444,3.2,6.1,0.524,0.9,3.1,0.29100000000000004,2.2,3.0,0.743,1.5,4.7,6.2,3.2,1.6,0.2,2.5,2.2,11.3,16.6,0.532,0.494,0.342,0.326,5.9,18.0,12.0,18.7,2.9,0.8,18.8,21.0,1.5,1.6,3.1,0.114,1.4,2.3,3.7,0
24,Atlanta,82,48.1,38.2,85.5,0.446,11.2,31.0,0.36,15.8,20.2,0.785,15.9,19.6,9.1,32.8,41.9,23.7,7.8,4.2,103.4,0.547,0.512,159.1,21.1,76.2,48.7,62.2,14.4,7.9,7.6,1.2,62.7,104.7,110.2,-5.5,8096.5,98.6,miles-bridges,6.1,13.4,0.457,4.1,7.7,0.527,2.1,5.7,0.364,2.7,3.2,0.853,1.3,5.7,7.0,2.7,0.6,0.8,2.0,1.6,17.1,22.6,0.5720000000000001,0.535,0.4270000000000001,0.239,5.2,18.2,12.5,16.9,1.2,2.5,11.6,27.1,3.3,2.2,5.5,0.208,6.2,2.5,8.7,0
23,Orlando,82,48.1,38.8,85.9,0.452,10.3,29.3,0.35100000000000003,15.5,20.5,0.757,14.5,19.3,8.8,32.8,41.6,23.4,7.6,4.9,103.4,0.545,0.512,156.0,20.0,75.6,47.6,60.4,13.3,7.7,8.1,1.2,63.6,105.2,110.1,-4.9,8059.3,98.0,mo-bamba,4.9,9.0,0.541,4.4,7.3,0.603,0.5,1.7,0.275,2.7,4.0,0.6809999999999999,3.2,7.3,10.5,0.5,0.8,3.7,1.5,2.5,12.9,28.3,0.593,0.5670000000000001,0.18899999999999997,0.441,12.2,28.2,20.2,3.6,1.5,13.1,12.3,21.3,2.4,2.4,4.8,0.212,5.0,5.9,10.9,1
23,Orlando,82,48.1,38.8,85.9,0.452,10.3,29.3,0.35100000000000003,15.5,20.5,0.757,14.5,19.3,8.8,32.8,41.6,23.4,7.6,4.9,103.4,0.545,0.512,156.0,20.0,75.6,47.6,60.4,13.3,7.7,8.1,1.2,63.6,105.2,110.1,-4.9,8059.3,98.0,wendell-carter-jr,4.8,8.6,0.561,4.3,7.4,0.586,0.5,1.2,0.413,3.4,4.5,0.738,2.9,6.1,9.1,2.0,0.8,2.1,2.0,2.8,13.5,28.2,0.628,0.591,0.14400000000000002,0.527,12.8,23.2,18.4,13.0,1.7,7.6,15.8,22.8,3.6,2.3,5.9,0.239,6.3,5.1,11.4,0
23,Orlando,82,48.1,38.8,85.9,0.452,10.3,29.3,0.35100000000000003,15.5,20.5,0.757,14.5,19.3,8.8,32.8,41.6,23.4,7.6,4.9,103.4,0.545,0.512,156.0,20.0,75.6,47.6,60.4,13.3,7.7,8.1,1.2,63.6,105.2,110.1,-4.9,8059.3,98.0,collin-sexton,5.9,13.3,0.447,4.6,9.3,0.495,1.3,4.0,0.336,5.9,7.6,0.778,1.0,2.7,3.8,3.6,0.8,0.1,2.8,2.5,19.2,23.5,0.5670000000000001,0.498,0.299,0.575,4.1,9.8,7.0,27.8,1.6,0.3,14.2,32.9,3.2,1.2,4.4,0.177,5.8,1.1,6.9,0
23,Orlando,82,48.1,38.8,85.9,0.452,10.3,29.3,0.35100000000000003,15.5,20.5,0.757,14.5,19.3,8.8,32.8,41.6,23.4,7.6,4.9,103.4,0.545,0.512,156.0,20.0,75.6,47.6,60.4,13.3,7.7,8.1,1.2,63.6,105.2,110.1,-4.9,8059.3,98.0,kevin-knox,5.3,11.9,0.445,3.8,7.4,0.509,1.5,4.5,0.341,3.4,4.4,0.774,0.9,4.5,5.4,1.4,0.8,0.3,2.3,2.2,15.6,17.0,0.556,0.51,0.38,0.373,3.3,14.5,9.3,8.7,1.5,1.0,14.1,24.6,2.3,1.7,4.0,0.133,3.3,1.8,5.1,0
23,Orlando,82,48.1,38.8,85.9,0.452,10.3,29.3,0.35100000000000003,15.5,20.5,0.757,14.5,19.3,8.8,32.8,41.6,23.4,7.6,4.9,103.4,0.545,0.512,156.0,20.0,75.6,47.6,60.4,13.3,7.7,8.1,1.2,63.6,105.2,110.1,-4.9,8059.3,98.0,mikal-bridges,6.1,11.9,0.514,3.5,5.9,0.593,2.6,6.0,0.435,2.9,3.4,0.851,1.4,4.0,5.3,1.9,1.5,1.1,1.4,2.2,17.7,26.8,0.655,0.623,0.503,0.282,5.2,13.8,9.7,10.6,2.7,3.5,9.1,23.2,5.4,2.4,7.7,0.241,8.7,4.1,12.9,0
23,Orlando,82,48.1,38.8,85.9,0.452,10.3,29.3,0.35100000000000003,15.5,20.5,0.757,14.5,19.3,8.8,32.8,41.6,23.4,7.6,4.9,103.4,0.545,0.512,156.0,20.0,75.6,47.6,60.4,13.3,7.7,8.1,1.2,63.6,105.2,110.1,-4.9,8059.3,98.0,shai-gilgeous-alexander,4.9,10.2,0.485,4.3,8.6,0.5,0.6,1.5,0.404,3.9,4.7,0.8170000000000001,0.9,3.2,4.1,5.1,1.6,0.5,2.7,1.7,14.4,21.2,0.578,0.516,0.151,0.464,3.2,10.0,6.8,28.8,2.8,1.7,17.9,21.9,3.3,1.9,5.2,0.16699999999999998,5.3,3.7,9.0,0
23,Orlando,82,48.1,38.8,85.9,0.452,10.3,29.3,0.35100000000000003,15.5,20.5,0.757,14.5,19.3,8.8,32.8,41.6,23.4,7.6,4.9,103.4,0.545,0.512,156.0,20.0,75.6,47.6,60.4,13.3,7.7,8.1,1.2,63.6,105.2,110.1,-4.9,8059.3,98.0,troy-brown-jr,4.1,9.2,0.444,3.2,6.1,0.524,0.9,3.1,0.29100000000000004,2.2,3.0,0.743,1.5,4.7,6.2,3.2,1.6,0.2,2.5,2.2,11.3,16.6,0.532,0.494,0.342,0.326,5.9,18.0,12.0,18.7,2.9,0.8,18.8,21.0,1.5,1.6,3.1,0.114,1.4,2.3,3.7,0
23,Orlando,82,48.1,38.8,85.9,0.452,10.3,29.3,0.35100000000000003,15.5,20.5,0.757,14.5,19.3,8.8,32.8,41.6,23.4,7.6,4.9,103.4,0.545,0.512,156.0,20.0,75.6,47.6,60.4,13.3,7.7,8.1,1.2,63.6,105.2,110.1,-4.9,8059.3,98.0,miles-bridges,6.1,13.4,0.457,4.1,7.7,0.527,2.1,5.7,0.364,2.7,3.2,0.853,1.3,5.7,7.0,2.7,0.6,0.8,2.0,1.6,17.1,22.6,0.5720000000000001,0.535,0.4270000000000001,0.239,5.2,18.2,12.5,16.9,1.2,2.5,11.6,27.1,3.3,2.2,5.5,0.208,6.2,2.5,8.7,0
25,Chicago,82,48.4,38.7,88.8,0.435,11.0,31.1,0.355,14.6,19.2,0.759,14.4,19.2,9.6,35.0,44.7,23.5,7.6,3.5,102.9,0.529,0.4970000000000001,154.9,20.6,80.6,49.5,60.7,12.9,7.7,6.5,1.2,62.5,103.4,110.4,-7.1,8164.7,98.7,wendell-carter-jr,4.8,8.6,0.561,4.3,7.4,0.586,0.5,1.2,0.413,3.4,4.5,0.738,2.9,6.1,9.1,2.0,0.8,2.1,2.0,2.8,13.5,28.2,0.628,0.591,0.14400000000000002,0.527,12.8,23.2,18.4,13.0,1.7,7.6,15.8,22.8,3.6,2.3,5.9,0.239,6.3,5.1,11.4,1
25,Chicago,82,48.4,38.7,88.8,0.435,11.0,31.1,0.355,14.6,19.2,0.759,14.4,19.2,9.6,35.0,44.7,23.5,7.6,3.5,102.9,0.529,0.4970000000000001,154.9,20.6,80.6,49.5,60.7,12.9,7.7,6.5,1.2,62.5,103.4,110.4,-7.1,8164.7,98.7,collin-sexton,5.9,13.3,0.447,4.6,9.3,0.495,1.3,4.0,0.336,5.9,7.6,0.778,1.0,2.7,3.8,3.6,0.8,0.1,2.8,2.5,19.2,23.5,0.5670000000000001,0.498,0.299,0.575,4.1,9.8,7.0,27.8,1.6,0.3,14.2,32.9,3.2,1.2,4.4,0.177,5.8,1.1,6.9,0
25,Chicago,82,48.4,38.7,88.8,0.435,11.0,31.1,0.355,14.6,19.2,0.759,14.4,19.2,9.6,35.0,44.7,23.5,7.6,3.5,102.9,0.529,0.4970000000000001,154.9,20.6,80.6,49.5,60.7,12.9,7.7,6.5,1.2,62.5,103.4,110.4,-7.1,8164.7,98.7,kevin-knox,5.3,11.9,0.445,3.8,7.4,0.509,1.5,4.5,0.341,3.4,4.4,0.774,0.9,4.5,5.4,1.4,0.8,0.3,2.3,2.2,15.6,17.0,0.556,0.51,0.38,0.373,3.3,14.5,9.3,8.7,1.5,1.0,14.1,24.6,2.3,1.7,4.0,0.133,3.3,1.8,5.1,0
25,Chicago,82,48.4,38.7,88.8,0.435,11.0,31.1,0.355,14.6,19.2,0.759,14.4,19.2,9.6,35.0,44.7,23.5,7.6,3.5,102.9,0.529,0.4970000000000001,154.9,20.6,80.6,49.5,60.7,12.9,7.7,6.5,1.2,62.5,103.4,110.4,-7.1,8164.7,98.7,mikal-bridges,6.1,11.9,0.514,3.5,5.9,0.593,2.6,6.0,0.435,2.9,3.4,0.851,1.4,4.0,5.3,1.9,1.5,1.1,1.4,2.2,17.7,26.8,0.655,0.623,0.503,0.282,5.2,13.8,9.7,10.6,2.7,3.5,9.1,23.2,5.4,2.4,7.7,0.241,8.7,4.1,12.9,0
25,Chicago,82,48.4,38.7,88.8,0.435,11.0,31.1,0.355,14.6,19.2,0.759,14.4,19.2,9.6,35.0,44.7,23.5,7.6,3.5,102.9,0.529,0.4970000000000001,154.9,20.6,80.6,49.5,60.7,12.9,7.7,6.5,1.2,62.5,103.4,110.4,-7.1,8164.7,98.7,shai-gilgeous-alexander,4.9,10.2,0.485,4.3,8.6,0.5,0.6,1.5,0.404,3.9,4.7,0.8170000000000001,0.9,3.2,4.1,5.1,1.6,0.5,2.7,1.7,14.4,21.2,0.578,0.516,0.151,0.464,3.2,10.0,6.8,28.8,2.8,1.7,17.9,21.9,3.3,1.9,5.2,0.16699999999999998,5.3,3.7,9.0,0
25,Chicago,82,48.4,38.7,88.8,0.435,11.0,31.1,0.355,14.6,19.2,0.759,14.4,19.2,9.6,35.0,44.7,23.5,7.6,3.5,102.9,0.529,0.4970000000000001,154.9,20.6,80.6,49.5,60.7,12.9,7.7,6.5,1.2,62.5,103.4,110.4,-7.1,8164.7,98.7,troy-brown-jr,4.1,9.2,0.444,3.2,6.1,0.524,0.9,3.1,0.29100000000000004,2.2,3.0,0.743,1.5,4.7,6.2,3.2,1.6,0.2,2.5,2.2,11.3,16.6,0.532,0.494,0.342,0.326,5.9,18.0,12.0,18.7,2.9,0.8,18.8,21.0,1.5,1.6,3.1,0.114,1.4,2.3,3.7,0
25,Chicago,82,48.4,38.7,88.8,0.435,11.0,31.1,0.355,14.6,19.2,0.759,14.4,19.2,9.6,35.0,44.7,23.5,7.6,3.5,102.9,0.529,0.4970000000000001,154.9,20.6,80.6,49.5,60.7,12.9,7.7,6.5,1.2,62.5,103.4,110.4,-7.1,8164.7,98.7,miles-bridges,6.1,13.4,0.457,4.1,7.7,0.527,2.1,5.7,0.364,2.7,3.2,0.853,1.3,5.7,7.0,2.7,0.6,0.8,2.0,1.6,17.1,22.6,0.5720000000000001,0.535,0.4270000000000001,0.239,5.2,18.2,12.5,16.9,1.2,2.5,11.6,27.1,3.3,2.2,5.5,0.208,6.2,2.5,8.7,0
4,Cleveland,82,48.1,40.4,84.8,0.476,12.0,32.1,0.3720000000000001,18.1,23.3,0.779,13.9,18.6,8.5,33.7,42.1,23.4,7.1,3.8,110.9,0.584,0.547,162.8,20.1,77.3,49.1,57.9,12.8,7.2,6.7,1.3,69.3,112.7,111.7,1.0,8067.8,98.1,collin-sexton,5.9,13.3,0.447,4.6,9.3,0.495,1.3,4.0,0.336,5.9,7.6,0.778,1.0,2.7,3.8,3.6,0.8,0.1,2.8,2.5,19.2,23.5,0.5670000000000001,0.498,0.299,0.575,4.1,9.8,7.0,27.8,1.6,0.3,14.2,32.9,3.2,1.2,4.4,0.177,5.8,1.1,6.9,1
4,Cleveland,82,48.1,40.4,84.8,0.476,12.0,32.1,0.3720000000000001,18.1,23.3,0.779,13.9,18.6,8.5,33.7,42.1,23.4,7.1,3.8,110.9,0.584,0.547,162.8,20.1,77.3,49.1,57.9,12.8,7.2,6.7,1.3,69.3,112.7,111.7,1.0,8067.8,98.1,kevin-knox,5.3,11.9,0.445,3.8,7.4,0.509,1.5,4.5,0.341,3.4,4.4,0.774,0.9,4.5,5.4,1.4,0.8,0.3,2.3,2.2,15.6,17.0,0.556,0.51,0.38,0.373,3.3,14.5,9.3,8.7,1.5,1.0,14.1,24.6,2.3,1.7,4.0,0.133,3.3,1.8,5.1,0
4,Cleveland,82,48.1,40.4,84.8,0.476,12.0,32.1,0.3720000000000001,18.1,23.3,0.779,13.9,18.6,8.5,33.7,42.1,23.4,7.1,3.8,110.9,0.584,0.547,162.8,20.1,77.3,49.1,57.9,12.8,7.2,6.7,1.3,69.3,112.7,111.7,1.0,8067.8,98.1,mikal-bridges,6.1,11.9,0.514,3.5,5.9,0.593,2.6,6.0,0.435,2.9,3.4,0.851,1.4,4.0,5.3,1.9,1.5,1.1,1.4,2.2,17.7,26.8,0.655,0.623,0.503,0.282,5.2,13.8,9.7,10.6,2.7,3.5,9.1,23.2,5.4,2.4,7.7,0.241,8.7,4.1,12.9,0
4,Cleveland,82,48.1,40.4,84.8,0.476,12.0,32.1,0.3720000000000001,18.1,23.3,0.779,13.9,18.6,8.5,33.7,42.1,23.4,7.1,3.8,110.9,0.584,0.547,162.8,20.1,77.3,49.1,57.9,12.8,7.2,6.7,1.3,69.3,112.7,111.7,1.0,8067.8,98.1,shai-gilgeous-alexander,4.9,10.2,0.485,4.3,8.6,0.5,0.6,1.5,0.404,3.9,4.7,0.8170000000000001,0.9,3.2,4.1,5.1,1.6,0.5,2.7,1.7,14.4,21.2,0.578,0.516,0.151,0.464,3.2,10.0,6.8,28.8,2.8,1.7,17.9,21.9,3.3,1.9,5.2,0.16699999999999998,5.3,3.7,9.0,0
4,Cleveland,82,48.1,40.4,84.8,0.476,12.0,32.1,0.3720000000000001,18.1,23.3,0.779,13.9,18.6,8.5,33.7,42.1,23.4,7.1,3.8,110.9,0.584,0.547,162.8,20.1,77.3,49.1,57.9,12.8,7.2,6.7,1.3,69.3,112.7,111.7,1.0,8067.8,98.1,miles-bridges,6.1,13.4,0.457,4.1,7.7,0.527,2.1,5.7,0.364,2.7,3.2,0.853,1.3,5.7,7.0,2.7,0.6,0.8,2.0,1.6,17.1,22.6,0.5720000000000001,0.535,0.4270000000000001,0.239,5.2,18.2,12.5,16.9,1.2,2.5,11.6,27.1,3.3,2.2,5.5,0.208,6.2,2.5,8.7,0
